word,1,2,3
plink,50,298,108
ploat,31,326,153
plods,32,352,164
plong,46,248,125
plonk,48,296,139
plook,43,322,119
plops,35,345,140
plots,29,251,136
plotz,51,444,163
plouk,49,405,155
plows,42,398,129
ploye,34,460,169
ploys,33,495,176
pluck,58,470,153
plues,29,373,154
pluff,66,542,148
plugs,44,492,170
plumb,59,450,145
plume,43,341,148
plump,55,430,126
plums,42,421,147
plumy,53,466,161
plunk,54,383,138
pluot,38,504,184
plush,43,325,143
pluto,38,369,169
plyer,35,362,159
poach,45,289,161
poaka,38,394,179
poake,37,337,135
poboy,47,416,179
pocks,46,332,106
pocky,57,399,143
podal,34,292,166
poddy,47,482,151
podex,51,358,150
podge,43,434,153
podgy,53,513,171
podia,33,379,173
poems,31,446,179
poeps,30,448,178
poesy,28,374,189
poets,24,312,169
pogey,44,375,178
pogge,49,427,179
pogos,35,304,179
pohed,42,320,180
poilu,36,313,166
poind,39,293,146
point,36,272,133
poise,22,234,150
pokal,42,296,178
poked,45,235,98
poker,39,232,100
pokes,35,231,92
pokey,46,346,132
pokie,40,377,179
polar,28,125,123
poled,33,126,89
poler,27,123,109
poles,23,122,76
poley,34,237,124
polio,30,312,163
polis,27,172,144
polje,46,522,186
polka,42,391,178
polks,40,339,160
polls,28,235,92
polly,39,274,108
polos,25,161,140
polts,29,274,139
polyp,46,397,172
polys,33,357,170
pombe,48,358,164
pomes,31,194,119
pommy,55,490,165
pomos,33,249,165
pomps,43,356,149
ponce,37,320,146
poncy,47,423,166
ponds,34,247,122
pones,25,106,70
poney,36,221,116
ponga,42,206,122
pongo,43,227,127
pongs,40,257,97
pongy,51,289,134
ponks,42,238,116
ponts,31,175,119
ponty,42,245,148
ponzu,55,512,179
pooch,46,251,154
poods,29,277,138
pooed,30,269,152
poofs,38,404,147
poofy,49,466,151
poohs,34,457,172
pooja,44,466,170
pooka,39,316,131
pooks,37,264,124
pools,25,189,128
poons,27,163,111
poops,32,270,113
poopy,43,334,139
poori,28,134,133
poort,30,228,124
poots,26,176,114
poove,41,302,124
poovy,51,465,171
popes,30,202,120
poppa,44,377,175
poppy,53,472,153
popsy,40,379,157
porae,23,247,127
poral,28,100,110
porch,47,303,163
pored,31,94,64
porer,25,91,97
pores,21,90,60
porge,37,322,145
porgy,47,401,162
porin,33,112,124
porks,38,285,122
porky,49,352,149
porno,31,324,154
porns,28,284,125
porny,39,382,148
porta,29,223,136
ports,27,217,117
porty,38,287,135
posed,27,115,101
poser,21,112,92
poses,17,111,81
posey,28,226,120
posho,34,193,136
posit,28,247,162
posse,17,246,145
posts,23,129,113
potae,26,309,164
potch,50,344,142
poted,34,148,109
potes,24,144,90
potin,36,216,158
potoo,29,203,166
potsy,34,285,151
potto,33,303,153
potts,30,276,142
potty,41,346,129
pouch,52,295,158
pouff,63,431,147
poufs,44,434,180
pouke,44,342,160
pouks,43,347,162
poule,32,205,133
poulp,44,387,153
poult,38,340,149
pound,43,258,134
poupe,39,294,151
poupt,45,439,163
pours,29,214,120
pouts,32,231,118
pouty,43,301,143
powan,46,217,153
power,41,223,133
powin,49,250,156
pownd,54,407,162
powns,44,363,153
powny,55,461,159
powre,41,331,180
poxed,51,395,155
poxes,41,391,139
poynt,42,494,191
poyou,39,454,186
poyse,28,406,185
pozzy,71,654,187
praam,35,360,171
prads,29,255,127
prahu,43,411,160
prams,33,273,116
prana,29,178,91
prang,43,187,61
prank,45,235,81
praos,22,358,173
prase,20,144,88
prate,27,165,72
prats,26,169,88
pratt,33,280,108
praty,37,239,127
praus,28,243,162
prawn,47,405,139
prays,30,386,124
predy,39,242,108
preed,29,159,93
preen,27,173,105
prees,19,155,97
preif,42,396,155
prems,32,328,147
premy,43,373,161
prent,33,209,97
preon,29,326,162
preop,34,409,173
preps,31,330,146
presa,20,183,104
prese,19,133,90
press,18,254,95
prest,25,134,59
preve,40,318,130
prexy,53,483,170
preys,29,391,158
prial,30,254,135
price,35,277,109
prick,52,276,98
pricy,45,380,136
pride,33,229,101
pried,33,202,118
prief,42,374,125
prier,27,199,106
pries,23,198,107
prigs,38,377,146
prill,34,244,99
prima,38,250,133
prime,37,255,117
primi,41,299,139
primo,39,283,145
primp,49,344,125
prims,36,335,128
primy,47,380,144
prink,48,248,99
print,37,213,100
prion,33,317,146
prior,29,318,157
prise,23,175,89
prism,36,331,111
priss,22,296,107
privy,54,486,158
prize,45,425,143
proas,22,259,136
probe,38,316,136
probs,37,410,140
prods,30,307,134
proem,35,395,159
profs,39,434,154
progs,36,365,132
proin,33,258,129
proke,39,289,104
prole,27,180,101
proll,32,244,116
promo,37,280,136
proms,34,332,139
prone,29,164,64
prong,44,203,83
pronk,46,251,97
proof,42,329,106
props,33,300,120
prore,25,148,97
prose,21,169,62
proso,23,238,111
pross,20,290,98
prost,27,170,95
prosy,31,292,112
proto,30,233,131
proud,39,318,134
proul,35,253,114
prove,42,332,107
prowl,46,388,109
prows,40,353,97
proxy,55,520,160
proyn,39,480,154
prude,37,358,169
prune,35,258,159
prunt,41,310,135
pruta,35,310,184
pryer,33,356,160
pryse,29,404,194
psalm,35,335,147
pseud,33,414,193
pshaw,50,263,145
psion,29,359,184
psoae,19,433,185
psoai,23,329,186
psoas,18,287,176
psora,22,178,133
psych,51,442,190
psyop,40,474,191
pubco,54,536,198
pubes,40,327,147
pubic,56,430,184
pubis,44,400,180
pucan,44,321,170
pucer,39,354,164
puces,35,353,162
pucka,54,449,166
pucks,52,397,108
puddy,53,554,152
pudge,49,506,156
pudgy,59,585,174
pudic,49,396,167
pudor,39,335,163
pudsy,43,458,175
pudus,41,420,181
puers,27,318,133
puffa,62,542,159
puffs,60,557,124
puffy,71,619,151
puggy,65,573,161
pugil,49,424,185
puhas,39,377,184
pujah,62,653,196
pujas,47,503,192
pukas,42,401,175
puked,51,339,133
puker,45,336,135
pukes,41,335,127
pukey,52,450,167
pukka,60,607,185
pukus,49,517,185
pulao,33,409,164
pulas,30,208,118
puled,39,202,103
puler,33,199,123
pules,29,198,90
pulik,51,359,164
pulis,33,248,152
pulka,48,467,167
pulks,46,415,149
pulli,39,296,147
pulls,34,311,92
pully,45,350,108
pulmo,45,435,177
pulps,41,453,162
pulpy,52,517,168
pulse,29,251,155
pulus,37,309,153
pumas,38,227,141
pumie,42,330,180
pumps,49,385,123
punas,32,217,144
punce,43,392,142
punch,57,327,140
punga,48,278,132
pungs,46,329,107
punji,58,560,184
punka,50,362,154
punks,48,310,112
punky,59,377,137
punny,49,452,142
punto,40,274,139
punts,37,247,103
punty,48,317,132
pupae,38,451,182
pupal,43,304,158
pupas,37,305,164
pupil,46,367,171
puppy,59,557,155
pupus,44,408,185
purda,38,387,168
pured,37,152,83
puree,28,184,94
purer,31,149,116
pures,27,148,79
purge,43,380,153
purin,39,170,137
puris,31,190,118
purls,32,357,142
purpy,50,480,178
purrs,30,339,142
purse,27,221,126
pursy,37,344,146
purty,44,345,164
puses,23,168,103
pushy,48,366,150
pusle,29,305,172
pussy,33,426,158
putid,44,355,174
puton,40,267,152
putti,41,414,167
putto,39,379,164
putts,36,352,153
putty,47,422,140
puzel,51,454,189
pwned,52,430,156
pyats,33,325,152
pyets,32,334,174
pygal,48,426,177
pygmy,65,729,199
pyins,37,392,147
pylon,41,332,170
pyned,43,348,148
pynes,33,344,129
pyoid,42,495,182
pyots,34,380,168
pyral,36,338,161
pyran,38,337,131
pyres,29,328,113
pyrex,53,480,172
pyric,45,400,156
pyros,31,364,143
pyxed,59,504,174
pyxes,49,500,158
pyxie,54,612,187
pyxis,53,575,193
pzazz,81,744,194
qadis,42,400,161
qaids,42,409,152
qajaq,77,803,198
qanat,44,309,160
qapik,63,513,173
qibla,55,537,166
qophs,56,660,187
qorma,48,438,175
quack,66,475,123
quads,46,448,139
quaff,74,605,148
quags,52,518,155
quail,47,400,138
quair,45,425,134
quais,41,391,154
quake,55,459,118
quaky,65,531,165
quale,43,332,116
qualm,56,512,144
quant,51,393,110
quare,41,319,99
quark,58,469,136
quart,47,429,121
quash,51,376,135
quasi,41,427,159
quass,36,458,131
quate,44,358,106
quats,43,362,122
quayd,57,633,170
quays,47,579,143
qubit,63,449,174
quean,45,321,156
queen,44,338,159
queer,40,321,149
quell,47,383,135
queme,50,413,153
quena,45,352,155
quern,47,433,156
query,50,402,158
quest,42,299,113
queue,45,613,181
queyn,54,586,176
queys,46,556,162
quich,66,379,149
quick,69,443,129
quids,49,439,135
quiet,47,423,166
quiff,77,583,148
quill,51,411,110
quilt,52,482,142
quims,53,502,150
quina,49,358,141
quine,48,328,96
quino,50,397,144
quins,47,357,118
quint,54,380,119
quipo,55,511,166
quips,52,514,152
quipu,61,558,168
quire,44,365,131
quirk,61,515,154
quirt,50,475,151
quist,46,343,119
quite,47,361,118
quits,46,365,121
quoad,49,542,182
quods,47,533,173
quoif,61,629,188
quoin,50,484,167
quoit,49,524,181
quoll,49,470,157
quonk,63,477,165
quops,50,526,158
quota,46,438,169
quote,45,428,149
quoth,59,482,170
qursh,53,289,161
quyte,53,575,189
rabat,32,187,154
rabbi,45,385,174
rabic,40,261,171
rabid,38,274,164
rabis,28,231,167
raced,29,171,131
racer,23,168,121
races,19,167,119
rache,34,154,106
racks,36,211,72
racon,29,135,140
radar,22,176,155
radge,33,324,146
radii,26,376,163
radio,24,324,157
radix,45,340,163
radon,27,152,154
raffs,44,429,129
rafts,32,352,166
ragas,24,167,147
ragde,33,349,183
raged,33,166,134
ragee,24,198,137
rager,27,163,113
rages,23,162,123
ragga,40,325,158
raggs,38,376,152
raggy,49,408,136
ragis,27,250,161
ragus,31,266,157
rahed,32,220,172
rahui,35,451,183
raias,13,176,152
raids,21,193,117
raiks,29,238,135
raile,18,101,77
rails,17,140,100
raine,20,82,63
rains,19,111,85
rainy,30,209,118
raird,25,255,119
raise,12,96,116
raita,20,125,130
raits,18,119,103
rajah,46,526,195
rajas,31,376,191
rajes,30,393,192
raked,35,154,86
rakee,26,186,114
raker,29,151,88
rakes,25,150,80
rakia,31,344,167
rakis,29,259,159
rakus,33,332,176
rales,13,23,62
rally,29,175,91
ralph,40,375,160
ramal,28,80,114
ramee,22,113,105
ramen,29,95,81
ramet,28,135,96
ramie,26,184,131
ramin,33,127,105
ramis,25,147,120
rammy,45,373,127
ramps,33,239,104
ramus,29,206,133
ranas,16,71,86
rance,27,246,102
ranch,41,181,100
rands,24,173,70
randy,35,224,91
ranee,16,68,82
ranga,32,132,61
range,31,136,63
rangi,35,198,78
rangs,30,183,36
rangy,41,215,73
ranid,29,175,119
ranis,19,132,109
ranke,33,159,98
ranks,32,164,61
rants,21,101,42
raped,30,119,104
raper,24,116,83
rapes,20,115,100
raphe,35,304,164
rapid,34,229,155
rappe,33,281,151
rared,21,14,63
raree,12,46,74
rarer,15,11,96
rares,11,10,59
rarks,28,205,122
rased,17,32,83
raser,11,29,74
rases,7,28,63
rasps,19,175,131
raspy,30,239,133
rasse,7,163,100
rasta,15,52,59
ratal,21,67,99
ratan,23,66,114
ratas,15,68,107
ratch,40,249,110
rated,24,53,57
ratel,20,74,77
rater,18,50,38
rates,14,49,38
ratha,30,135,114
rathe,29,155,91
raths,28,268,111
ratio,21,281,140
ratoo,19,108,131
ratos,16,107,126
ratty,31,251,100
ratus,22,195,137
rauns,23,180,162
raupo,31,297,187
raved,38,162,103
ravel,34,183,101
raven,36,176,92
raver,32,159,76
raves,28,158,88
ravey,39,273,119
ravin,40,244,147
rawer,31,198,139
rawin,39,225,151
rawly,43,393,169
rawns,34,338,151
raxed,41,322,154
raxes,31,318,138
rayah,34,412,161
rayas,19,262,155
rayed,28,239,137
rayle,24,280,150
rayne,26,320,159
rayon,28,294,163
razed,39,264,135
razee,30,296,149
razer,33,261,142
razes,29,260,122
razoo,34,353,167
razor,35,342,174
reach,34,130,117
react,26,292,133
readd,27,281,120
reads,17,167,103
ready,28,218,126
reais,12,110,140
reaks,25,183,129
realm,27,231,99
realo,16,63,100
reals,13,90,80
reame,22,105,86
reams,21,185,112
reamy,32,230,133
reans,15,89,79
reaps,20,183,121
rearm,25,206,78
rears,11,97,44
reast,14,57,76
reata,16,87,104
reate,15,77,62
reave,29,186,88
rebar,28,222,144
rebbe,40,402,178
rebec,35,360,169
rebel,29,247,150
rebid,37,338,175
rebit,34,315,169
rebop,38,314,181
rebus,31,305,156
rebut,38,358,167
rebuy,42,484,178
recal,25,196,138
recap,32,265,149
recce,30,428,175
recco,32,380,171
reccy,40,531,172
recit,29,350,173
recks,35,271,100
recon,28,195,150
recta,26,347,165
recti,29,403,171
recto,27,368,172
recur,30,289,151
recut,33,351,164
redan,25,117,119
redds,25,257,130
reddy,36,308,102
reded,26,36,92
redes,16,32,70
redia,22,205,115
redid,30,163,116
redip,33,233,122
redly,32,306,132
redon,26,88,116
redos,18,99,110
redox,42,252,130
redry,30,265,132
redub,41,292,132
redux,48,350,132
redye,27,248,128
reech,33,198,128
reede,17,68,91
reeds,16,111,98
reedy,27,162,107
reefs,25,348,135
reefy,36,410,142
reeks,24,263,119
reeky,35,330,128
reels,12,113,101
reens,14,106,86
reest,13,54,66
reeve,28,238,102
refed,35,304,178
refel,31,325,178
refer,29,301,165
reffo,46,451,181
refis,29,328,178
refit,36,348,179
refix,53,484,178
refly,41,401,187
refry,39,459,190
regal,29,233,156
regar,27,227,160
reges,22,229,158
reggo,40,413,178
regie,27,354,176
regma,37,406,183
regna,31,420,179
regos,24,273,171
regur,34,324,173
rehab,39,340,194
rehem,35,362,189
reifs,29,413,168
reify,40,475,174
reign,34,465,166
reiki,33,389,170
reiks,28,311,163
reink,36,242,121
reins,18,184,121
reird,24,328,164
reist,17,170,121
reive,32,317,132
rejig,49,538,196
rejon,39,414,196
reked,34,226,143
rekes,24,222,137
rekey,35,337,177
relax,37,211,160
relay,24,147,147
relet,19,96,147
relic,28,118,148
relie,17,125,144
relit,23,108,144
rello,20,124,132
reman,29,134,124
remap,34,204,167
remen,28,150,124
remet,27,190,139
remex,44,284,156
remit,31,222,157
remix,48,358,163
renal,21,79,131
renay,26,179,146
rends,23,182,98
renew,34,184,131
reney,25,156,131
renga,31,141,137
renig,34,245,150
renin,26,121,144
renne,22,188,138
renos,16,137,138
rente,21,106,107
rents,20,110,71
reoil,19,353,169
reorg,28,381,180
repay,31,291,165
repeg,35,335,172
repel,25,199,157
repin,31,225,147
repla,26,303,157
reply,35,380,176
repos,21,238,157
repot,28,272,162
repps,31,380,180
repro,25,269,145
reran,19,16,101
rerig,30,153,135
rerun,26,126,142
resat,14,98,117
resaw,27,172,121
resay,18,175,117
resee,7,53,98
reses,6,17,63
reset,13,75,98
resew,26,160,103
resid,20,176,117
resin,18,113,108
resit,17,153,114
resod,18,197,124
resow,28,151,115
resto,15,62,30
rests,12,35,31
resty,23,105,52
resus,14,181,122
retag,30,176,156
retax,38,256,152
retch,39,274,138
retem,27,174,148
retia,19,251,166
retie,18,203,164
retox,39,285,169
retro,19,169,140
retry,27,274,167
reuse,15,245,156
revel,33,227,129
revet,34,260,146
revie,32,345,172
revue,36,513,190
rewan,35,228,148
rewax,51,393,173
rewed,36,237,124
rewet,33,291,154
rewin,38,261,147
rewon,36,323,178
rewth,47,422,179
rexes,30,296,131
rezes,28,315,160
rheas,22,302,141
rheme,35,392,159
rheum,43,531,191
rhies,25,354,164
rhime,39,411,159
rhine,33,317,105
rhino,35,386,153
rhody,43,484,183
rhomb,53,487,167
rhone,31,290,123
rhumb,59,557,166
rhyme,45,598,185
rhyne,39,577,183
rhyta,39,593,197
riads,21,264,142
rials,17,187,122
riant,26,209,109
riata,20,184,157
ribas,28,259,151
ribby,54,544,162
ribes,27,252,138
riced,32,165,125
ricer,26,162,115
rices,22,161,113
ricey,33,276,136
richt,43,291,137
ricin,34,244,152
ricks,39,205,69
rider,24,114,89
rides,20,113,87
ridge,36,341,146
ridgy,46,420,164
ridic,36,231,157
riels,16,156,125
riems,24,291,145
rieve,32,281,116
rifer,33,292,160
riffs,47,433,129
rifle,35,314,176
rifte,36,352,164
rifts,35,356,154
rifty,46,426,160
riggs,41,428,163
right,47,508,144
rigid,40,345,179
rigol,34,273,166
rigor,32,248,161
riled,26,68,79
riles,16,64,66
riley,27,179,114
rille,22,138,117
rills,21,177,69
rimae,26,289,160
rimed,34,143,123
rimer,28,140,110
rimes,24,139,98
rimus,32,268,150
rinds,27,186,103
rindy,38,237,124
rines,18,45,50
rings,33,196,57
rinks,35,177,85
rinse,18,88,113
rioja,37,553,185
riots,19,263,155
riped,33,195,122
ripen,31,209,131
riper,27,192,101
ripes,23,191,118
ripps,35,397,160
risen,18,77,101
riser,14,60,81
rises,10,59,70
rishi,29,178,103
risks,27,203,119
risky,38,270,124
risps,22,206,139
risus,18,223,140
rites,17,78,77
ritts,23,210,142
ritzy,49,471,174
rival,38,305,166
rivas,32,306,162
rived,41,211,120
rivel,37,232,118
riven,39,225,109
river,35,208,93
rives,31,207,105
rivet,38,265,135
riyal,28,388,190
rizas,33,384,190
roach,36,231,148
roads,19,268,145
roams,23,286,152
roans,17,190,127
roars,13,198,116
roary,24,253,154
roast,16,158,122
roate,17,178,104
robed,35,204,153
robes,25,200,138
robin,37,253,164
roble,31,278,153
robot,34,254,164
rocks,37,274,96
rocky,48,341,133
roded,28,152,133
rodeo,21,339,152
rodes,18,148,111
roger,28,203,141
rogue,33,407,167
roguy,43,485,177
rohes,23,258,178
roids,22,273,146
roils,18,220,131
roily,29,259,153
roins,20,191,125
roist,19,177,130
rojak,50,485,192
rojis,35,432,190
roked,36,177,96
roker,30,174,98
rokes,26,173,90
rolag,31,157,156
roles,14,64,78
rolfs,32,393,177
rolls,19,177,94
romal,29,139,138
roman,31,138,120
romeo,25,327,154
romps,34,298,139
ronde,26,146,123
rondo,28,186,127
roneo,19,239,101
rones,16,48,45
ronin,28,128,131
ronne,24,195,129
ronte,23,113,130
ronts,22,117,94
roods,20,219,127
roofs,29,346,136
roofy,40,408,140
rooks,28,206,113
rooky,39,273,119
rooms,24,244,133
roomy,35,289,137
roons,18,105,100
roops,23,212,102
roopy,34,276,128
roosa,12,131,144
roose,11,81,95
roost,17,82,128
roots,17,118,103
rooty,28,188,126
roped,31,148,118
roper,25,145,97
ropes,21,144,114
ropey,32,259,147
roque,42,521,180
roral,19,42,118
rores,12,32,68
roric,28,104,129
rorid,26,117,142
rorie,17,111,124
rorts,18,159,125
rorty,29,229,143
rosed,18,57,71
roses,8,53,51
roset,15,111,86
roshi,27,172,107
rosin,20,149,126
rosit,19,189,132
rosti,19,133,102
rosts,14,71,83
rotal,22,104,121
rotan,24,103,136
rotas,16,105,129
rotch,41,286,134
roted,25,90,101
rotes,15,86,82
rotis,19,178,157
rotls,20,336,178
roton,25,133,136
rotor,21,134,140
rotos,17,144,153
rotte,22,214,141
rouen,25,222,167
roues,17,204,154
rouge,33,276,151
rough,47,375,139
roule,23,147,122
rouls,22,186,133
roums,30,252,153
round,34,200,123
roups,29,276,141
roupy,40,340,155
rouse,17,117,115
roust,23,118,126
route,24,169,107
routh,38,223,127
routs,23,173,107
roved,39,220,124
roven,37,234,113
rover,33,217,97
roves,29,216,109
rowan,37,159,127
rowdy,48,412,159
rowed,38,168,95
rowel,34,189,109
rowen,36,182,123
rower,32,165,107
rowie,33,249,147
rowme,42,329,167
rownd,45,349,136
rowth,49,353,154
rowts,34,303,151
royal,26,325,178
royne,27,384,178
royst,25,349,182
rozet,37,371,173
rozit,41,432,192
ruana,25,306,163
rubai,37,340,168
rubby,58,583,153
rubel,37,316,149
rubes,31,291,137
rubin,43,344,164
ruble,37,369,155
rubli,41,393,171
rubus,39,374,163
ruche,41,304,138
rucks,43,361,107
rudas,25,329,174
rudds,33,467,176
ruddy,44,518,148
ruder,28,243,133
rudes,24,242,131
rudie,29,367,171
rudis,28,330,159
rueda,26,326,169
ruers,18,282,125
ruffe,52,509,155
ruffs,51,521,122
rugae,32,442,176
rugal,37,295,158
rugby,57,620,190
ruggy,56,537,152
ruing,42,302,119
ruins,26,292,142
